Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address 1,Address 2,County,lat,lon,Primary NAICS Code,Industry Type (subparts),val
1004377,110043803578,121 REGIONAL DISPOSAL FACILITY,MELISSA,TX,75454,3820 SAM RAYBURN HIGHWAY,,COLLIN,33.296762,-96.53891,562212,HH,114408
1000112,110043809812,23rd and 3rd,BROOKLYN,NY,11232,23RD &3RD AVE,,Kings,40.6560436,-74.0079781,221112,"C,D",32.13
1006394,110043803587,29-6 #2 Central Delivery Point,Blanco,NM,87412,T29N R6W Section 10,,SAN JUAN,36.6378179,-107.4321959,213112,C (Abbr),9.87
1002885,110043803596,30-5 Central Delivery Point Compressor Station,Aztec,NM,87410,"T30N R5W Section 18, 29.9 miles east of Aztec",,SAN JUAN,36.8995665,-107.9057813,213112,C (Abbr),15.33
1002707,110043799681,31-6 Central Delivery Point,BLOOMFIELD,NM,87413,"36.8363,-107.4199",,SAN JUAN,36.348812,-107.9531836,213112,C (Abbr),25.2
1002718,110043815725,32-7 Central Delivery Point,BLANCO,NM,87412,"T32N R7W Section 34, 22 mi NE of Blanco",,SAN JUAN,36.6378179,-107.4321959,213112,C (Abbr),22.26
1002721,110043799690,32-8 #2 CDP COMPRESSOR STATION,BLANCO,NM,87412,"UTM Zone 13, UTMH 262.9 km, UTMV 4093.2 km",,SAN JUAN,36.6378179,-107.4321959,213112,C (Abbr),21.84
1003188,110000599273,3M BROWNWOOD,BROWNWOOD,TX,76801,4501 HIGHWAY 377 SOUTH,,BROWN,31.67028,-98.99996,326113,"C,N",14.49
1005043,110043803603,3M CO,MAPLEWOOD,MN,55144,Latitude 44-57-15 Longitude 93-00-00,,RAMSEY,45.0325431,-93.0941242,541712,C,25.2
1003739,110000589159,3M CO - GUIN,GUIN,AL,35563,6675 US HIGHWAY 43,,MARION,33.96672,-87.899855,326113,"C,N",10.92
1007698,110000421776,3M CO - WAUSAU DOWNTOWN,WAUSAU,WI,54401,144 ROSECRANS ST,,MARATHON,44.95018,-89.63766,212313,C,10.29
1004206,110043754899,3M COMPANY,DECATUR,AL,35609,1400 STATE DOCKS RD.,,Morgan,34.606651,-86.9824193,325211,"C,OO",20.37
1006665,110013886875,3M CORDOVA,CORDOVA,IL,61242,22614 ROUTE 84 NORTH,,ROCK ISLAND,41.755,-90.284167,325998,"C,OO",11.34
1004836,110020631431,3M Cottage Grove Center - Site,Cottage Grove,MN,55016,10746 Innovation Rd,,WASHINGTON,44.791611,-92.913909,325998,"C,N,OO",34.44
1003408,110040995199,3M INDUSTRIAL MINERAL PRODUCTS DIVISION,LITTLE ROCK,AR,72216,3110 WALTERS DRIVE,,PULASKI,34.710639,-92.236111,333120,C,11.13
1004914,110043798165,3M MAGNETIC TAPE MANUFACTURING DIVISION,HUTCHINSON,MN,55350,905-915 ADAMS STREET SOUTHEAST,,MCLEOD,44.879294,-94.361896,322222,C,16.17
1004804,110000443805,3M NEVADA PLANT,NEVADA,MO,64772,2120 E. AUSTIN,,VERNON,37.829306,-94.331722,326113,C,11.76
1001106,110040862527,48th Street Peaking Station,HOLLAND,MI,49423,491 E 48TH ST,,Allegan,42.754789,-86.0851,221112,"C,D",7.56
1004680,110043803612,58TH ST LF (MAIN COUNTY LF),MIAMI,FL,33178,8831 NW 58TH ST,,Miami-Dade,25.8433674,-80.4326521,562212,HH,94874.22
1000766,110043798174,59th Street,NEW YORK,NY,10019,850 12TH AVE,,New York,40.7686973,-73.9918181,221330,C,181.86
1007733,110041047505,69TH ST WWTP,HOUSTON,TX,77020,2525 SSGT MACARIO GARCIA DR,,HARRIS,29.755139,-95.297655,221320,C (Abbr),10.71
1000767,110043811284,74th Street,NEW YORK,NY,10021,506 E 75TH ST,,New York,40.7700703,-73.9580246,221330,C,323.82
1001033,110043798183,A B Brown Generating Station,MOUNT VERNON,IN,47620,8511 WELBORN ROAD,,Posey,37.9395358,-87.9530849,221112,D,5332.74
1001607,110001245162,A B Paterson,NEW ORLEANS,LA,70126,5400 DWYER RD,,Orleans,30.01746,-90.02644,221112,D,
1005445,110000395938,AAP ST MARYS CORP,SAINT MARYS,OH,45885,1100 MCKINLEY RD.,,AUGLAIZE,40.55358,-84.37325,336399,C (Abbr),10.92
1002853,110017421226,ABBOTT NUTRITION,STURGIS,MI,49091,901 NORTH CENTERVILLE ROAD,,ST. JOSEPH,41.81043,-85.4284,311514,C,23.1
1002983,110043799707,ABBOTT PARK FACILITY,ABBOTT PARK,IL,60064,100 ABBOTT PARK RD,,Lake,42.3271524,-87.8574308,325412,C (Abbr),201.39
1007514,110043804407,ABBOTT PHARMACEUTICALS PR LTD,BARCELONETA,PR,00617,RD 2 KM 58.0,,Barceloneta,18.4489545,-66.5342963,325411,C,98.7
1004511,110000366817,ABC COKE,TARRANT,AL,35217,ONE RAILROAD AVENUE,,JEFFERSON,33.577278,-86.782,331111,"C,Q",21
1002073,110037147076,"ABE Fairmont, LLC",Fairmont,NE,68354,1214 Road G,,Fillmore,40.6487322,-97.5897372,325193,C,68.67
1002047,110000428038,"ABE South Dakota, LLC - Aberdeen",Aberdeen,SD,57401,38469 133rd Street,,BROWN,45.459806,-98.532833,325193,C,31.71
1002074,110024422622,"ABE South Dakota, LLC - Huron",HURON,SD,57350,694 W PARK AVE NW,,BEADLE,44.374804,-98.253158,325193,C,
1006694,110043815734,ABENGOA BIOENERGY CORPORATION,YORK,NE,68467,1414 COUNTY ROAD O,,York,40.8315698,-97.5680595,325193,"C,PP",44.52
1005170,110040950389,"ABENGOA BIOENERGY OF ILLINOIS, LLC",MADISON,IL,62060,395 BISSELL ST,,MADISON,38.682167,-90.182337,325193,C,61.74
1003377,110039173854,ABENGOA BIOENERGY OF INDIANA,MOUNT VERNON,IN,47620,8999 W FRANKLIN RD,,POSEY,37.909832,-87.726456,325193,C,63
1003096,110031127126,ABENGOA BIOENERGY OF NEBRASKA,RAVENNA,NE,68869,35955 NAVAHO RD,,BUFFALO,41.023749,-98.87511,325193,C,51.24
1005353,110038367228,ABERDEEN ENERGY LLC,MINA,SD,57451,13435 370TH AVENUE,,EDMUNDS,45.442417,-98.787139,325193,C,61.53
1006971,110041193197,ABERDEEN PROVING GROUND-Aberdeen Area & Edgewood Area,APG,MD,21005,4304 Susquehanna Ave,,HARFORD,39.46316,-76.12516,928110,C (Abbr),29.82
1003091,110043795774,ABRAHAM COMPRESSOR STATION,CANADIAN,TX,79014,HWY 83 & HWY 60 GO 4 MI W ON HWY 60 N TO SITE,,HEMPHILL,35.9022267,-100.3497895,211111,C (Abbr),11.76
1002627,110027236621,ABSOLUTE ENERGY LLC,ST ANSGAR (MONA),IA,50472,1372 STATELINE ROAD,,MITCHELL,43.49951,-92.91709,325193,C,66.78
1002685,110043804087,AC 857 A,Offshore,TX,00000,"26.29555555, -94.89777777",,,26.29555555,-94.89777777,211111,C,30.66
1006529,110013921435,ACADIA PARISH POLICE JURY - ACADIA PARISH SANITARY LANDFILL,EGAN,LA,70531,611 PETAL RD,,ACADIA,30.254692,-92.53057,562111,HH,64847.37
1004830,110000481924,ACE Cogeneration Company,Trona,CA,93562,12801 Mariposa Street,,SAN BERNARDINO,35.765515,-117.383606,221112,C,2331.21
1004761,110013812918,ACE ETHANOL LLC,STANLEY,WI,54768,815 WEST MAPLE STREET,,CHIPPEWA,44.9589,-90.9608,325193,"C,PP",28.56
1005601,110007180709,ACME BRICK CO ELGIN PLANT,ELGIN,TX,78621,1776 OLD MCDADE RD,,BASTROP,30.3204,-97.29607,327121,C,
1005046,110007177722,ACME GYPSUM FACILITY,QUANAH,TX,79252,4164 HIGHWAY 285,,HARDEMAN,34.323944,-99.818194,327420,C,11.13
1002731,110040855045,ADA COGENERATION,ADA,MI,49355,7575 FULTON STREET EAST,,Kent,42.9292873,-85.4311273,221112,C,43.89
1003422,110008978552,ADKINS ENERGY LLC,LENA,IL,61048,4350 WEST GALENA ROAD,,STEPHENSON,42.36065,-89.80109,325193,C (Abbr),26.67
1002154,110013325507,ADM - MANKATO,MANKATO,MN,56001,2019 3RD AVENUE,,BLUE EARTH,44.186805,-93.995493,311225,C,277.83
1006208,110000415630,ADM CORN PROCESSING,CLINTON,IA,52732,1251 BEAVER CHANNEL PARKWAY,,CLINTON,41.812944,-90.221333,311221,C (Abbr),4792.62
1006047,110010507503,ADM CORN PROCESSING,CEDAR RAPIDS,IA,52404,1350 WACONIA AVENUE SOUTHWEST,,LINN,41.926389,-91.686111,311221,"C (Abbr),PP",6007.05
1001867,110000595035,ADM CORN PROCESSING,WALHALLA,ND,58282,12868 COUNTY ROAD 9,,PEMBINA,48.910797,-97.888743,325193,C (Abbr),153.51
1000034,110010507745,ADM MILLING COMPANY,DES MOINES,IA,50313,1935 EAST EUCLID AVENUE,,POLK,41.627556,-93.583472,311222,C (Abbr),308.91
1000376,110040894761,ADM QUINCY,QUINCY,IL,62306,2100 GARDNER EXPRESSWAY,,Adams,39.95,-91.36,311222,C (Abbr),399.42
1006080,110027360399,ADM SOUTHERN CELLULOSE PROD.IN,CHATTANOOGA,TN,37410,103 W 45TH ST,,HAMILTON,34.997921,-85.318581,322110,C (Abbr),11.34
1001991,110043793302,ADRIAN LANDFILL,ADRIAN,MI,49221,1970 N OGDEN HWY,,Lenawee,41.8851765,-84.059029,562212,"C,HH",63802.2
1002094,110034159005,ADS/MCLEAN COUNTY LANDFILL,BLOOMINGTON,IL,61704,2105 W OAKLAND AVE,,Mclean,40.4772644,-88.9318082,562212,"C,HH",14382.9
1005310,110041558374,AES - PUERTO RICO COGENERATION PLANT,GUAYAMA,PR,00785,"KM 142, RTE. #3 BO. JOBOS",,GUAYAMA,17.945,-66.15027,221112,C,8247.75
1001444,110043796684,AES Alamitos,LONG BEACH,CA,90803,690 N STUDEBAKER ROAD,,Los Angeles,33.7523035,-118.1298234,221112,D,210
1001222,110041013649,AES Beaver Valley LLC,MONACA,PA,15061,394 FRANKFORT RD,,Beaver,40.6804958,-80.2878794,221112,D,3016.65
1006950,110000328547,"AES Cayuga, LLC",LANSING,NY,14882,228 CAYUGA DR,,Tompkins,42.601774,-76.634633,221112,"C,D",4254.81
1000281,110043815761,"AES Deepwater, Inc.",PASADENA,TX,77506,701 LIGHT COMPANY ROAD,,Harris,29.7160112,-95.2005729,221119,D,1444.17
1000774,110000327619,AES Greenidge,DRESDEN,NY,14441,590 PLANT ROAD,,Yates,42.68081,-76.948401,221112,"C,D",1548.12
1005972,110027164164,AES HAWAII INC,KAPOLEI,HI,96707,91-086 KAOMI LP,,HONOLULU,21.306111,-158.108056,221112,C (Abbr),3640.14
1001447,110043797683,AES Huntington Beach,HUNTINGTON BEACH,CA,92646,21730 NEWLAND ST,,Orange,33.6587745,-117.9659037,221112,D,222.6
1007058,110007341386,AES Ironwood,LEBANON,PA,17042,305 PRESCOTT ROAD,,Lebanon,40.3515,-76.3656,221112,"C,D",584.22
1000095,110021321693,AES Red Oak,SAYREVILLE,NJ,08872,832 RED OAK LANE,,Middlesex,40.445564,-74.350891,221112,"C,D",674.73
1001450,110014322170,AES Redondo Beach,REDONDO BEACH,CA,90277,1100 N HARBOR DRIVE,,Los Angeles,33.850278,-118.395,221112,"C,D",36.33
1007781,110000598648,"AES SHADY POINT, LLC",PANAMA,OK,74951,3 MILES E. OF JUNCTION 31,,LE FLORE,35.192139,-94.647833,221112,"C,PP",6831.09
1001022,110000326371,AES Somerset (Kintigh),BARKER,NY,14012,7725 LAKE ROAD,,Niagara,43.348916,-78.605945,221112,"C,D",43.05
1001221,110043801240,AES Thames,UNCASVILLE,CT,06382,141 DEPOT ROAD,,New London,41.4601945,-72.106068,221112,C,328.65
1001223,110000551055,AES Warrior Run,CUMBERLAND,MD,21502,11600 MEXICO FARMS RD SE,,Allegany,39.59419,-78.74661,221112,"C,D,PP",3507.63
1008008,110015744845,"AES Western Power, LLC",PASADENA,TX,77506,901 LIGHT COMAPNY ROAD,,Harris,29.72186,-95.2253,221112,D,
1000773,110000326157,AES Westover (Goudey),JOHNSON CITY,NY,13790,720 RIVERSIDE DRIVE,,Broome,42.11112,-75.96805,221112,"C,D",660.24
1003853,110000438884,AFTON CHEMICAL CORP,SAUGET,IL,62201,501 MONSANTO AVE.,,SAINT CLAIR,38.599778,-90.167944,324191,C,17.22
1007551,110043973858,AG Energy,Ogdensburg,NY,13669,21 Entrance Avenue,,St. Lawrence,44.6550526,-75.5041352,221112,D,
1006054,110011273022,AG PROCESSING INC-EAGLE GROVE,EAGLE GROVE,IA,50533,500 NORTH COMMERCIAL AVENUE,,WRIGHT,42.668611,-93.901389,311222,C (Abbr),389.97
1002291,110000427093,AG PROCESSING INCORPORATED A COOPERATIVE,DAWSON,MN,56232,800 DIAGONAL STREET,,LAC QUI PARLE,44.93293,-96.05743,311222,C (Abbr),10.08
1007333,110003253121,AGC FLAT GLASS N AMERICA INC,RICHMOND,KY,40475,201 DUNCANNON LANE,,MADISON,37.700342,-84.268797,327211,N,
1004631,110000445322,AGC FLAT GLASS NORTH AMERICA SPRING HILL PLANT,SPRING HILL,KS,66083,20400 NORTH WEBSTER STREET,,JOHNSON,38.76028,-94.82522,327211,"C,N",28.77
1004472,110042000777,AGC FLATGLASS NORTH AMERICA-KINGSPORT PLANT,KINGSPORT,TN,37662,1450 LINCOLN ST,,Sullivan,36.5493901,-82.5623697,327211,"C,N",14.49
1005824,110000546080,AGC-GREENLAND FLATGLASS PLANT,CHURCH HILL,TN,37642,600 AFG ROAD,,HAWKINS,36.49769,-82.78131,327211,"C,D,N",26.46
1002067,110041143722,AGP SOY PROCESSING,HASTINGS,NE,68901,2801 E 7TH ST,,Adams,40.5943468,-98.3745717,311222,C (Abbr),545.16
1005284,110000427020,AGRI ENERGY LLC,LUVERNE,MN,56156,502 SOUTH WALNUT AVENUE,,ROCK,43.648333,-96.224444,325199,C,15.75
1006743,110000462632,AGRIFOS FERTILIZER PASADENA,PASADENA,TX,77506,2001 JACKSON ROAD,,HARRIS,29.739722,-95.197222,325312,"C,Z",1.89
1004058,110000495839,AGRIUM U S INCORPORATED,WEST SACRAMENTO,CA,95691,3961 CHANNEL DRIVE,,YOLO,38.558333,-121.575833,325311,"C,V",1.68
1002380,110000599932,AGRIUM US BORGER NITROGEN OPERATIONS,BORGER,TX,79007,9021 FARM RD 1551,,HUTCHINSON,35.644722,-101.425278,325311,"C,G,PP",139.23
1001154,110000468351,AGRIUM US INC,SODA SPRINGS,ID,83276,3010 CONDA ROAD,,CARIBOU,42.733847,-111.545123,325312,"C,Z",33.39
1004236,110007030186,AGRIUM US INC - KFO,KENNEWICK,WA,99337,227515 E BOWLES ROAD,,BENTON,46.165588,-119.019868,325311,"C,U,V",
1004374,110000355393,AGY LLC,AIKEN,SC,29801,2556 WAGENER RD.,,AIKEN,33.5472,-81.67341,327212,"C,N",3.57
1006430,110030747084,"AIR LIQUID LARGE INDUSTRIES US, LP",EL SEGUNDO,CA,90245,324 W EL SEGUNDO BLVD,,LOS ANGELES,33.916355,-118.418634,325120,P,
1003724,110005191078,AIR LIQUIDE - CORPUS CHRISTI SMR,CORPUS CHRISTI,TX,78407,5880 UP RIVER ROAD,,NUECES,27.813911,-97.472347,325120,P,69.51
1003730,110005184497,AIR LIQUIDE - FREEPORT HYCO PLANT,FREEPORT,TX,77541,2398 VICTORIA ROAD,,BRAZORIA,28.98037,-95.38396,325120,"C,P",4.62
1003780,110014407846,AIR LIQUIDE - PORT NECHES ASU COGENERATION PLANT,PORT NECHES,TX,77651,2121 PARK STREET,,JEFFERSON,29.981116,-93.952389,325120,C,75.81
1003910,110043796915,AIR LIQUIDE AMERICA CORP,LONGVIEW,TX,75602,OFF CALLAHAN ROAD AT 7TH STREET AND 13TH AVENUE,,Harrison,32.462781,-94.6553679,325120,P,
1006115,110021175011,AIR LIQUIDE AMERICA CORP.,GEISMAR,LA,70734,36597 HWY 30,,ASCENSION,30.182419,-90.981211,325120,C,167.37
1003591,110043809965,AIR LIQUIDE GEISMAR UTILITY SERVICES,GEISMAR,LA,70734,36183 HWY 30,,Ascension,30.2127747,-91.0107552,221330,C,29.19
1003748,110041623641,AIR LIQUIDE LARGE INDUSTRIES US LP - RODEO HYDROGEN PLANT,RODEO,CA,94572,1391 SAN PABLO AVE,,CONTRA COSTA,38.043045,-122.260076,325120,P,
1003013,110043813255,AIR PRODUCTS & CHEMICAL INC - LAKE CHARLES FACILITY,WESTLAKE,LA,70669,102 TROUSDALE RD,,CALCASIEU,30.237362,-93.285908,325120,P,
1005809,110043800919,AIR PRODUCTS & CHEMICALS INC - CATLETTSBURG HYDROGEN PLANT,CATLETTSBURG,KY,41129,11631 US Route 23,,BOYD,38.376214,-82.605742,325120,P,
1002754,110043811765,AIR PRODUCTS & CHEMICALS INC - CONVENT SMR,CONVENT,LA,70723,10759 CONVENT WAY,,ST JAMES,30.10817,-90.88404,325120,P,
1002698,110043801259,AIR PRODUCTS & CHEMICALS INC - Geismar SMR,GEISMAR,LA,70734,8013 HWY 3251,,ASCENSION,30.2127747,-91.0107552,325120,"P,PP",
1003009,110043796924,AIR PRODUCTS & CHEMICALS INC - INDUSTRIAL GAS PRODUCTION FACILITY,NEW ORLEANS,LA,70129,14700 INTRACOASTAL DRIVE,,ORLEANS,30.022255,-89.900984,325120,"C,P,PP",3.15
1002121,110043801268,AIR PRODUCTS & CHEMICALS INC MARTINEZ WATERFRONT ROAD,MARTINEZ,CA,94553,110 WATERFRONT RD (INSIDE SHELL REFINERY),,CONTRA COSTA,38.032851,-122.07582,325120,P,
1002122,110043796719,"AIR PRODUCTS & CHEMICALS, INC, Tesoro Martinez",MARTINEZ,CA,94553,"TESORO, AVON REFINERY",,CONTRA COSTA,37.9873593,-122.151897,325120,P,5.04
1002727,110043811774,AIR PRODUCTS AND CHEMICALS INC - GARYVILLE,GARYVILLE,LA,70051,4663 W AIRLINE HWY (WITHIN MAR,,St. John The Baptist,30.0995895,-90.6488505,325120,P,
1002123,110000750358,AIR PRODUCTS AND CHEMICALS INCORPORATED,SACRAMENTO,CA,95826,5025 83RD STREET,,SACRAMENTO,38.529722,-121.398889,325120,P,
1002430,110012710423,AIR PRODUCTS BAYTOWN PLANT,BAYTOWN,TX,77520,5503 WEST BAKER ROAD,,HARRIS,29.769487,-95.025328,325120,"C,P",19.32
1002257,110002305443,AIR PRODUCTS CARSON HYDROGEN PLANT,CARSON,CA,90810,23300 SOUTH ALAMEDA STREET,,LOS ANGELES,33.812778,-118.231389,325120,P,
1003010,110043813246,AIR PRODUCTS CHEMICALS INC,GEISMAR,LA,70734,36637 HWY 30,,ASCENSION,30.210265,-90.988585,325120,P,
1000341,110000484930,AIR PRODUCTS MANUFACTURING CORP STOCKTON COGEN,STOCKTON,CA,95206,1010 ZEPHYR ST.,,SAN JOAQUIN,37.913056,-121.261944,221112,C,1374.24
1002435,110028013762,AIR PRODUCTS WILMINGTON HYDROGEN PLANT,WILMINGTON,CA,90744,700 HENRY FORD AVENUE,,LOS ANGELES,33.780017,-118.241654,325120,P,
1001919,110035869165,"AJINOMOTO HEARTLAND, INC.",EDDYVILLE,IA,52553,1 HEARTLAND DR,,WAPELLO,41.14375,-92.647694,311119,C,44.31
1003418,110000384487,AK STEEL,ZANESVILLE,OH,43701,1724 LINDEN AVENUE,,MUSKINGUM,39.96139,-82.00032,331111,C (Abbr),14.7
1003417,110000384673,AK STEEL CORP *,COSHOCTON,OH,43812,17400 STATE ROUTE 16,,COSHOCTON,40.20833,-81.8843,331221,C (Abbr),19.53
1005614,110009937738,AK STEEL CORP ASHLAND WORKS COKE PLANT,ASHLAND,KY,41101,US HIGHWAY 23 NORTH,,BOYD,38.497778,-82.663056,331111,"C,Q",62.58
1006530,110000391898,AK STEEL CORP MANSFIELD WORKS,MANSFIELD,OH,44903,913 BOWMAN STREET,,RICHLAND,40.78449,-82.52327,331111,"C,Q",21
1002903,110040929234,AK STEEL CORP/BUTLER WORKS,BUTLER,PA,16003,1 ARMCO DR,,BUTLER,40.84854,-79.91375,331111,"C,Q",83.37
1000214,110000592788,AK STEEL CORPORATION,ROCKPORT,IN,47635,6500 N US HIGHWAY 231,,SPENCER,37.98149,-87.03644,331111,C,59.43
1000274,110000392557,AK Steel Corporation - Middletown,MIDDLETOWN,OH,45043,1801 CRAWFORD STREET,,Butler,39.500649,-84.392219,331111,"C,Q",544.95
1005615,110043800553,AK Steel Corporation West Works,Ashland,KY,41101,170 Armco Road,,BOYD,38.496387,-82.670265,331111,"C,Q",112.98
1003129,110043796933,AKER PLANT,STREETMAN,TX,75859,261 FCR 181,,Freestone,31.9092101,-96.2163597,211111,"C,PP",17.64
1006088,110006219733,AKRON REGIONAL LANDFILL *,AKRON,OH,44313,1585 HARDY ROAD,,SUMMIT,41.151282,-81.559298,562212,HH,6272.7
1005149,110020638559,AL CORN CLEAN FUEL,CLAREMONT,MN,55924,797 5th Street,,DODGE,44.05148,-93.01605,325193,"C,PP",30.66
1000129,110012143304,AL Sandersville,WARTHEN,GA,31094,1600 MILLS LINDSEY SCHOOL ROAD,,Washington,33.118191,-82.853694,221112,D,13.23
1004823,110002442438,AL TURI LANDFILL & LFGTE FACILITY,GOSHEN,NY,10924,73 HARTLEY ROAD,,ORANGE,41.40276,-74.37653,562212,"C,HH",7707
1007917,110000589612,"ALABAMA RIVER CELLULOSE, LLC",PERDUE HILL,AL,36470,2373 LENA LANDEGGER HWY,,MONROE,31.571493,-87.493092,322110,"AA,C",18045.72
1007272,110000359068,ALADDIN MILLS - ANTIOCH RD PLA NT,DALTON,GA,30720,2001 ANTIOCH ROAD,,Whitfield,34.7486859,-84.9921549,314110,C,20.58
1006276,110037939737,ALBANY LANDFILL,ALBANY,NY,12205,525 RAPP RD,,ALBANY,42.703389,-73.848683,562212,HH,67189.5
1004231,110000352136,ALBEMARLE CORP,ORANGEBURG,SC,29115,725 CANNON BRIDGE ROAD,,ORANGEBURG,33.472376,-80.873426,325199,C,11.13
1003402,110000462669,ALBEMARLE CORPORATION HOUSTON PLANT,PASADENA,TX,77503,2500 N. SOUTH ST.,,HARRIS,29.742417,-95.167,325199,C (Abbr),42
1004307,110041223413,ALBEMARLE CORPORATION-SOUTH PLANT,MAGNOLIA,AR,71753,2270 HWY 79 SOUTH OF MAGNOLIA,,Columbia,33.262231,-93.2181477,325188,C (Abbr),30.45
1006666,110038162118,ALCAN PRIMARY METAL SEBREE WORKS,ROBARDS,KY,42452,9404 STATE ROUTE 2096,,HENDERSON,37.685736,-87.513089,331312,"C,F",19.74
1001877,110043802622,ALCOA INC - WARRICK OPERATIONS,NEWBURGH,IN,47629,STATE ROAD 66 & STATE ROAD 61,,,37.94,-87.41,331312,"C,D,F",2102.52
1007937,110000416005,ALCOA INC DAVENPORT WORKS,BETTENDORF,IA,52722,4879 STATE STREET,,SCOTT,41.536472,-90.468139,331315,C,68.67
1002483,110043800562,ALCOA INC MASSENA OPERATIONS,MASSENA,NY,13662,PARK AVE EAST,,St. Lawrence,44.9529397,-74.8876321,331312,"C,F",32.76
1000635,110000491156,ALCOA INC WENATCHEE WORKS,MALAGA,WA,98828,6200 MALAGA HIGHWAY,,CHELAN,47.3589,-120.133,331312,"C,F",8.4
1004649,110000404198,ALCOA INC. - LAFAYETTE OPERATIONS,LAFAYETTE,IN,47905,3131 E MAIN ST,,TIPPECANOE,40.395778,-86.859639,331316,C,18.9
1002795,110000916812,ALCOA INC.-NORTH PLANT,ALCOA,TN,37701,2300 N WRIGHT RD,,BLOUNT,35.815567,-83.977554,331312,"C,F",79.8
1003562,110040947820,ALCOA INTALCO WORKS,FERNDALE,WA,98248,4050 MOUNTAIN VIEW RD.,,WHATCOM,48.84843,-122.700112,331312,"C,F",21
1003201,110000606997,ALCOA WORLD ALUMINA ATLANTIC,POINT COMFORT,TX,77978,STATE HIGHWAY 35,,CALHOUN,28.65083,-96.56222,331311,C,299.46
1003147,110034135264,ALCOA-MARYVILLE-BLOUNT COUNTY LANDFILL,Friendsville,TN,37737,240 Long Powers Road,,BLOUNT,35.73834,-84.05978,562212,HH,66806.67
1003448,110001138572,ALCON LABORATORIES,FORT WORTH,TX,76134,6201 SOUTH FREEWAY,,TARRANT,32.65784,-97.32095,325412,C,11.55
1001883,110000380748,ALERIS RECYCLING INC,MORGANTOWN,KY,42261,609 GARDNER CAMP ROAD,,BUTLER,37.206274,-86.713812,331314,C,15.12
1006045,110000540665,ALERIS ROLLED PRODUCTS INC,LEWISPORT,KY,42351,1372 STATE ROAD 1957,,HANCOCK,37.944922,-86.853251,331314,C,69.09
1001721,110000401761,ALERIS SPECIFICATION ALLOYS INC,WABASH,IN,46992,4525 W OLD US 24,,WABASH,40.790833,-85.877089,331314,C,15.96
1003296,110008058305,ALERIS SPECIFICATION ALLOYS INC,SAGINAW,MI,48601,2600 NODULAR DR.,,SAGINAW,43.44533,-83.88368,331314,C,10.08
1003833,110017421253,"ALERIS SPECIFICATION ALLOYS, INC.",COLDWATER,MI,49036,368 GARFIELD AVENUE,,BRANCH,41.927778,-85.021944,331314,C,10.71
1004335,110043796942,ALL PURPOSE LANDFILL,SANTA CLARA,CA,95050,5401 Lafayette Street,,SANTA CLARA,37.41326,-121.97098,562212,HH,45903.9
1005862,110000345010,ALLEGANY BALLISTICS LABORATORY,KEYSER,WV,26726,210 STATE ROUTE 956,,MINERAL,39.56097,-78.84361,336415,C,34.44
1005003,110000328734,ALLEGHENY LUDLUM BRACKENRIDGE PLANT,BRACKENRIDGE,PA,15014,100 RIVER ROAD,,ALLEGHENY,40.60339,-79.73691,331111,"C,Q",62.37
1005006,110043807208,"ALLEGHENY LUDLUM, BAGDAD FACILITY",LEECHBURG,PA,15656,585 SILICON DRIVE,,Westmoreland,40.6327659,-79.6277523,331111,C,18.9
1005005,110014402306,"ALLEGHENY LUDLUM, VANDERGRIFT FACILITY",VANDERGRIFT,PA,15690,130 LINCOLN AVENUE,,WESTMORELAND,40.6,-79.567778,331111,C,16.8
1007192,110043800928,ALLEN COUNTY PUBLIC WORKS,LA HARPE,KS,66751,1170 2800TH ST,,Allen,38.0079067,-95.2893433,562212,"C,HH",44567.25
1005887,110037924486,ALLIANCE COMPRESSOR STATION,JUSTIN,TX,76247,FROM INTX FM 156 & HWY 114 GO W ON HWY 114 2.2 MI,,DENTON,33.034108,-97.3475,211112,C (Abbr),12.6
1005705,110021117913,ALLIANCE PIPELINE - OLIVIA 23-A,BIRD ISLAND,MN,55310,38884 870TH AVE,,RENVILLE,44.847648,-94.896851,486210,C,33.18
1001559,110011273004,ALLIANCE PIPELINE L.P. - MANCHESTER,MANCHESTER,IA,52057,1242 220TH STREET,,DELAWARE,42.469157,-91.57864,486210,C,29.19
1001560,110007054249,ALLIANCE PIPELINE LP,TAMPICO,IL,61283,580 TAMPICO RD,,WHITESIDE,41.59264,-89.785589,486210,C,19.53
1000245,110022357251,"ALLIANCE PIPELINE, L.P.-FAIRMOUNT COMPRESSOR STATION",FAIRMOUNT,ND,58030,17950 98TH ST SE,,RICHLAND,45.993367,-96.648999,486210,C,36.96
1001558,110022357279,"ALLIANCE PIPELINE, L.P.-WIMBLEDON COMPRESSOR STATION",WIMBLEDON,ND,58492,1540 98TH AVE SE,,BARNES,47.191058,-98.42561,486210,C,39.48
1007645,110001028290,ALLIANCE SANI LDFL,TAYLOR,PA,18517,398 KEYSER AVENUE,,LACKAWANNA,41.401328,-75.716682,562212,"C,HH",63485.73
1001970,110043813291,ALLIANT LLC-LAKE CITY ARMY AMMUNITION PLANT,INDEPENDENCE,MO,64051,INTERSECTION HWY 7 & 78,,Jackson,39.0921632,-94.4185424,332992,C,15.54
1003246,110043796951,ALLISON COMPRESSOR STATION,Briscoe,TX,79011,16301 FM 1046,,WHEELER,35.60485,-100.18302,211111,C (Abbr),10.71
